id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,segment,clv
6051,User6051,18.0,Female,Tablet,Side,News,Morning,0,Young,4154
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,Mid-Young,6433
3330,User3330,49.0,Male,Desktop,,News,Afternoon,1,Mid-Old,8041
234,User234,19.0,Female,Tablet,Bottom,Social Media,Morning,1,Young,6551
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,Mid-Young,5228
3323,User3323,48.0,Female,Tablet,Side,,Unknown,1,Mid-Old,8275
9975,User9975,37.0,Male,Mobile,,,Morning,0,Mid-Young,6191
8147,User8147,32.0,Female,Desktop,Top,,Night,1,Mid-Young,6232
5194,User5194,53.0,Male,Mobile,Top,News,Afternoon,1,Old,9021
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1,Mid-Young,4861
7700,User7700,45.0,Male,Tablet,Bottom,Education,Unknown,0,Mid-Old,2153
375,User375,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1,Young,2794
7218,User7218,59.0,Non-Binary,Mobile,Top,,Night,0,Old,3312
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,Young,6566
5512,User5512,45.0,Non-Binary,Desktop,Side,,Evening,0,Mid-Old,6128
1908,User1908,26.0,Male,Mobile,,Education,Evening,1,Young,5972
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,Mid-Young,3254
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,Mid-Young,2049
1456,User1456,46.0,Female,Desktop,,,Afternoon,0,Mid-Old,4539
482,User482,39.0,Female,Desktop,Bottom,Shopping,Unknown,0,Mid-Young,5751
2867,User2867,59.0,Female,Tablet,Top,,Unknown,0,Old,2471
9064,User9064,41.0,Female,Mobile,Top,Entertainment,Night,1,Mid-Old,6453
5627,User5627,22.0,Male,Mobile,Bottom,Social Media,Morning,0,Young,1489
1533,User1533,37.0,Male,Mobile,Top,,Afternoon,0,Mid-Young,9183
3312,User3312,35.0,Male,Mobile,Bottom,,Evening,0,Mid-Young,8850
5005,User5005,49.0,Male,Desktop,Top,,Morning,1,Mid-Old,4255
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1,Old,5304
1422,User1422,59.0,Female,Mobile,Side,Social Media,Night,0,Old,7585
7714,User7714,55.0,Male,Mobile,,,Unknown,0,Old,7568
7527,User7527,39.0,Female,Desktop,Top,Social Media,Unknown,0,Mid-Young,1513
4529,User4529,55.0,Female,Tablet,Side,News,Afternoon,0,Old,9133
3998,User3998,25.0,Female,Mobile,Top,,Unknown,0,Young,1610
3044,User3044,34.0,Male,Desktop,Top,,Unknown,1,Mid-Young,5388
6811,User6811,24.0,Male,Mobile,,Education,Evening,1,Young,9133
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1,Young,2451
7485,User7485,35.0,Female,Tablet,,,Evening,0,Mid-Young,4533
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,Mid-Young,6480
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Unknown,1,Old,8272
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,Mid-Old,6621
7138,User7138,26.0,Male,Tablet,,Social Media,Night,1,Young,3642
1890,User1890,42.0,Non-Binary,Mobile,Top,Entertainment,Unknown,0,Mid-Old,4494
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1,Mid-Young,1741
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,Mid-Young,1218
9418,User9418,20.0,Male,Tablet,Side,News,Night,1,Young,8140
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1,Mid-Young,8984
5648,User5648,39.0,Male,Desktop,Top,Social Media,Night,0,Mid-Young,9466
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,Mid-Young,8147
2023,User2023,19.0,Non-Binary,Desktop,Top,,Unknown,1,Young,5700
150,User150,47.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0,Mid-Old,4788
3956,User3956,26.0,Non-Binary,Mobile,Bottom,,Night,0,Young,9634
5420,User5420,39.0,Male,Mobile,Bottom,Education,Morning,1,Mid-Young,2518
1370,User1370,52.0,Female,Desktop,Bottom,,Night,1,Mid-Old,8747
1721,User1721,34.0,Non-Binary,Mobile,,Social Media,Afternoon,1,Mid-Young,7438
3623,User3623,49.0,Male,Tablet,,,Night,0,Mid-Old,6565
7306,User7306,44.0,Male,Tablet,Side,,Unknown,0,Mid-Old,6021
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1,Young,7552
4348,User4348,62.0,Female,Desktop,,,Afternoon,1,Old,5809
4517,User4517,35.0,Female,Desktop,Side,Shopping,Evening,0,Mid-Young,1256
7941,User7941,41.0,Female,Desktop,,,Unknown,1,Mid-Old,6969
7980,User7980,32.0,Female,Mobile,Bottom,Shopping,Evening,0,Mid-Young,6123
6548,User6548,51.0,Female,Desktop,Bottom,,Evening,0,Mid-Old,7484
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,Old,869
6573,User6573,55.0,Non-Binary,Desktop,Side,,Evening,1,Old,3436
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,Mid-Young,3237
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1,Mid-Old,2038
8925,User8925,41.0,Non-Binary,Tablet,Top,,Unknown,0,Mid-Old,6760
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,Old,2067
5980,User5980,40.0,Female,Desktop,Side,,Morning,1,Mid-Young,9270
9255,User9255,37.0,Non-Binary,Tablet,Top,,Morning,0,Mid-Young,1149
5467,User5467,25.0,Female,Mobile,Top,Social Media,Evening,0,Young,6681
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1,Mid-Young,4402
6611,User6611,64.0,Female,Mobile,Bottom,,Unknown,0,Old,4545
9651,User9651,33.0,Non-Binary,Tablet,Top,Entertainment,Evening,0,Mid-Young,6838
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,Mid-Young,7055
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,Mid-Young,7853
787,User787,28.0,Male,Tablet,Bottom,,Afternoon,0,Young,7258
3248,User3248,45.0,Male,Desktop,Side,,Afternoon,0,Mid-Old,6150
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,Young,7903
9483,User9483,63.0,Female,Desktop,Side,Shopping,Evening,0,Old,9751
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,Mid-Old,3785
5270,User5270,62.0,Female,Mobile,,,Afternoon,0,Old,1308
4607,User4607,49.0,Female,Tablet,,,Night,0,Mid-Old,9859
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1,Mid-Young,590
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,Mid-Young,6230
5358,User5358,20.0,Male,Tablet,,,Morning,0,Young,9131
3345,User3345,39.0,Male,Desktop,Side,,Night,1,Mid-Young,7602
7927,User7927,34.0,Female,Tablet,,Shopping,Unknown,0,Mid-Young,4857
4631,User4631,39.0,Male,Mobile,Side,Entertainment,Night,0,Mid-Young,8610
7019,User7019,56.0,Female,Mobile,Bottom,Social Media,Afternoon,0,Old,5780
4074,User4074,37.0,Male,Mobile,Side,News,Unknown,0,Mid-Young,1627
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,Young,4259
6311,User6311,28.0,Female,Mobile,Top,Education,Evening,0,Young,958
6161,User6161,61.0,Female,Tablet,,,Unknown,1,Old,1277
5346,User5346,30.0,Non-Binary,Tablet,,News,Unknown,1,Mid-Young,8092
2297,User2297,57.0,Male,Tablet,,Education,Unknown,1,Old,8973
4015,User4015,44.0,Male,Tablet,Side,,Unknown,1,Mid-Old,7699
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,Old,1010
2982,User2982,63.0,Female,Desktop,,,Afternoon,0,Old,9945
1704,User1704,61.0,Female,Tablet,Bottom,,Evening,1,Old,4356
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,Mid-Old,8513
1273,User1273,27.0,Non-Binary,Mobile,Bottom,,Morning,1,Young,1618
4863,User4863,47.0,Non-Binary,Mobile,,,Unknown,0,Mid-Old,2041
6610,User6610,40.0,Non-Binary,Tablet,Side,News,Morning,0,Mid-Young,3695
1450,User1450,44.0,Non-Binary,Desktop,,Entertainment,Afternoon,0,Mid-Old,837
994,User994,57.0,Non-Binary,Tablet,Bottom,,Afternoon,0,Old,1387
2156,User2156,46.0,Female,Tablet,,,Unknown,1,Mid-Old,1528
1197,User1197,62.0,Male,Mobile,Top,Social Media,Unknown,1,Old,8205
7670,User7670,54.0,Female,Tablet,Top,Education,Night,1,Old,1996
5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1,Young,1104
1370,User1370,52.0,Female,Desktop,Bottom,,Unknown,1,Mid-Old,8754
188,User188,56.0,Female,Tablet,Bottom,,Morning,1,Old,1828
4790,User4790,36.0,Non-Binary,Desktop,Bottom,Shopping,Night,0,Mid-Young,6784
487,User487,28.0,Male,Mobile,Side,,Afternoon,1,Young,7475
3335,User3335,24.0,Male,Mobile,,Entertainment,Night,1,Young,4507
5611,User5611,32.0,Female,Desktop,Side,News,Afternoon,0,Mid-Young,5158
6891,User6891,48.0,Non-Binary,Mobile,Top,News,Morning,0,Mid-Old,5369
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,Mid-Old,7755
4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1,Mid-Old,7076
3134,User3134,35.0,Male,Tablet,Bottom,Education,Unknown,0,Mid-Young,5124
783,User783,56.0,Female,Desktop,Bottom,,Night,0,Old,6160
1170,User1170,26.0,Male,Desktop,Bottom,,Afternoon,0,Young,5378
6287,User6287,40.0,Female,Tablet,,,Morning,1,Mid-Young,7026
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Unknown,1,Mid-Young,2890
6667,User6667,57.0,Female,Tablet,,Social Media,Unknown,0,Old,6975
4673,User4673,33.0,Female,Mobile,,News,Evening,0,Mid-Young,1970
9234,User9234,20.0,Male,Desktop,,,Morning,1,Young,6698
2992,User2992,42.0,Male,Tablet,Top,Education,Night,0,Mid-Old,5074
18,User18,32.0,Female,Mobile,Side,Shopping,Evening,0,Mid-Young,2453
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,Mid-Old,1675
8544,User8544,41.0,Male,Mobile,Bottom,Entertainment,Unknown,0,Mid-Old,4663
8487,User8487,64.0,Female,Desktop,Bottom,,Morning,0,Old,4136
6992,User6992,30.0,Female,Tablet,Side,News,Morning,0,Mid-Young,4169
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,Old,9225
173,User173,29.0,Male,Mobile,Side,,Morning,0,Young,3933
9846,User9846,27.0,Female,Tablet,Top,Shopping,Night,0,Young,5666
9303,User9303,49.0,Non-Binary,Tablet,Side,,Evening,0,Mid-Old,9871
4663,User4663,50.0,Male,Tablet,Bottom,Entertainment,Morning,0,Mid-Old,4360
6620,User6620,52.0,Female,Tablet,Top,Education,Unknown,1,Mid-Old,7564
3948,User3948,21.0,Female,Mobile,Bottom,Entertainment,Evening,0,Young,8506
3144,User3144,24.0,Male,Desktop,Side,Shopping,Unknown,1,Young,7550
6143,User6143,29.0,Non-Binary,Mobile,Bottom,,Unknown,1,Young,1849
6660,User6660,42.0,Non-Binary,Desktop,Side,,Morning,0,Mid-Old,4776
4029,User4029,21.0,Female,Desktop,Side,,Unknown,1,Young,3576
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1,Old,5004
7537,User7537,26.0,Male,Desktop,,,Afternoon,0,Young,6342
7941,User7941,41.0,Female,Desktop,Bottom,,Unknown,1,Mid-Old,4663
3245,User3245,40.0,Male,Desktop,Side,Shopping,Unknown,1,Mid-Young,9237
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1,Old,1076
38,User38,35.0,Non-Binary,Tablet,,Entertainment,Morning,0,Mid-Young,8778
5527,User5527,23.0,Non-Binary,Desktop,Top,,Evening,0,Young,1823
8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1,Young,4227
4742,User4742,31.0,Male,Desktop,,,Night,1,Mid-Young,5482
5980,User5980,40.0,Female,Desktop,,,Morning,1,Mid-Young,9139
6467,User6467,30.0,Non-Binary,Desktop,Side,,Morning,1,Mid-Young,3027
9910,User9910,53.0,Male,Mobile,Bottom,,Night,0,Old,2632
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,Mid-Old,1587
6018,User6018,64.0,Female,Mobile,Top,Entertainment,Afternoon,0,Old,1020
6416,User6416,34.0,Male,Mobile,Bottom,News,Unknown,0,Mid-Young,9510
8940,User8940,52.0,Male,Desktop,,,Night,0,Mid-Old,4196
9090,User9090,41.0,Male,Desktop,Side,,Unknown,1,Mid-Old,5624
4154,User4154,43.0,Female,Tablet,,,Morning,0,Mid-Old,9350
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,Mid-Old,2608
1096,User1096,44.0,Non-Binary,Tablet,,,Evening,0,Mid-Old,9753
1253,User1253,36.0,Female,Desktop,Bottom,,Morning,1,Mid-Young,2296
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1,Young,8285
7688,User7688,57.0,Male,Mobile,,News,Evening,1,Old,2307
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1,Mid-Young,1251
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1,Mid-Old,2315
4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1,Young,1027
2207,User2207,19.0,Male,Mobile,,,Unknown,0,Young,4231
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1,Mid-Old,2434
4503,User4503,52.0,Female,Desktop,Side,Education,Morning,0,Mid-Old,2200
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1,Young,3578
1770,User1770,51.0,Female,Mobile,Top,News,Evening,0,Mid-Old,8140
2096,User2096,48.0,Non-Binary,Desktop,Top,,Unknown,1,Mid-Old,4174
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1,Mid-Young,8040
6487,User6487,19.0,Male,Tablet,,,Morning,1,Young,3608
4390,User4390,64.0,Female,Tablet,Bottom,,Evening,0,Old,5904
7110,User7110,44.0,Non-Binary,Desktop,,Social Media,Unknown,0,Mid-Old,7103
7138,User7138,26.0,Male,Tablet,,,Unknown,1,Young,8406
6248,User6248,48.0,Female,Mobile,,,Evening,1,Mid-Old,2647
7629,User7629,52.0,Female,Mobile,,Education,Morning,0,Mid-Old,3072
4181,User4181,59.0,Female,Tablet,Bottom,Entertainment,Morning,0,Old,1858
5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1,Mid-Old,6380
3467,User3467,37.0,Female,Tablet,Bottom,Entertainment,Unknown,0,Mid-Young,596
5804,User5804,27.0,Female,Desktop,Top,News,Night,0,Young,5468
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,Mid-Old,2710
6629,User6629,64.0,Male,Tablet,Side,Entertainment,Unknown,0,Old,3786
2400,User2400,39.0,Non-Binary,Tablet,Top,News,Evening,0,Mid-Young,8576
2602,User2602,61.0,Female,Desktop,Side,,Afternoon,1,Old,6741
7542,User7542,42.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0,Mid-Old,2577
1975,User1975,30.0,Female,Mobile,Top,Social Media,Unknown,1,Mid-Young,4054
400,User400,52.0,Non-Binary,Tablet,Side,,Evening,1,Mid-Old,7124
6254,User6254,58.0,Male,Desktop,Bottom,Education,Unknown,0,Old,4010
2637,User2637,20.0,Non-Binary,Mobile,Top,Education,Night,0,Young,1777
2309,User2309,22.0,Male,Tablet,,Entertainment,Night,1,Young,9101
9516,User9516,28.0,Female,Desktop,Top,,Morning,1,Young,5057
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Unknown,1,Mid-Young,2005
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,Mid-Young,5966
6161,User6161,61.0,Female,Tablet,Bottom,,Afternoon,1,Old,5645
5110,User5110,44.0,Female,Tablet,Top,Shopping,Unknown,1,Mid-Old,4832
659,User659,46.0,Male,Desktop,,,Morning,0,Mid-Old,2495
5631,User5631,64.0,Male,Mobile,,Education,Night,0,Old,8772
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,Mid-Old,2226
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,Mid-Old,3872
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1,Young,8051
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,Mid-Old,3327
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,Old,1380
3339,User3339,43.0,Male,Desktop,Bottom,Shopping,Evening,0,Mid-Old,3983
400,User400,52.0,Non-Binary,Tablet,,,Evening,1,Mid-Old,9026
4274,User4274,32.0,Female,Desktop,Top,,Morning,0,Mid-Young,1328
7422,User7422,20.0,Female,Desktop,Top,,Evening,1,Young,5125
6700,User6700,32.0,Female,Mobile,Side,Entertainment,Night,0,Mid-Young,2258
7099,User7099,22.0,Female,Mobile,,,Unknown,1,Young,4025
373,User373,34.0,Female,Mobile,,Education,Unknown,1,Mid-Young,6931
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,Young,4515
9516,User9516,28.0,Female,Desktop,Top,,Unknown,1,Young,1123
2156,User2156,46.0,Female,Tablet,Side,,Afternoon,1,Mid-Old,8301
1284,User1284,42.0,Female,Tablet,Top,,Afternoon,0,Mid-Old,7767
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,Young,4870
1144,User1144,53.0,Female,Desktop,Bottom,,Evening,0,Old,7427
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,Old,5183
277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1,Old,9841
4620,User4620,43.0,Non-Binary,Mobile,,Entertainment,Night,1,Mid-Old,1162
1873,User1873,41.0,Non-Binary,Tablet,,Entertainment,Night,0,Mid-Old,2111
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,Mid-Old,6760
7036,User7036,28.0,Non-Binary,Desktop,Side,,Night,0,Young,2548
7198,User7198,42.0,Male,Tablet,Bottom,Shopping,Afternoon,0,Mid-Old,6770
2248,User2248,34.0,Male,Desktop,Bottom,,Afternoon,0,Mid-Young,8679
58,User58,36.0,Female,Mobile,Top,Shopping,Morning,1,Mid-Young,6596
9807,User9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1,Mid-Young,7467
256,User256,52.0,Female,Desktop,Side,,Night,0,Mid-Old,7573
1973,User1973,37.0,Female,Mobile,,Social Media,Morning,0,Mid-Young,5492
2115,User2115,40.0,Non-Binary,Mobile,Side,,Night,0,Mid-Young,5689
8082,User8082,34.0,Non-Binary,Tablet,Side,News,Evening,0,Mid-Young,6266
5766,User5766,63.0,Male,Desktop,Side,Social Media,Evening,1,Old,4419
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,Mid-Old,6041
2402,User2402,27.0,Female,Mobile,Top,,Morning,0,Young,9189
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1,Young,1178
5219,User5219,39.0,Non-Binary,Desktop,Top,News,Unknown,0,Mid-Young,6767
4361,User4361,29.0,Male,Tablet,Side,,Unknown,1,Young,850
177,User177,37.0,Non-Binary,Tablet,,,Night,0,Mid-Young,2006
2542,User2542,58.0,Non-Binary,Mobile,,Entertainment,Evening,1,Old,5844
5032,User5032,49.0,Male,Mobile,Bottom,,Evening,0,Mid-Old,3273
1656,User1656,18.0,Male,Mobile,Side,,Evening,0,Young,5932
7210,User7210,45.0,Female,Tablet,Side,,Unknown,0,Mid-Old,5027
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1,Young,3514
4871,User4871,58.0,Female,Desktop,Side,,Unknown,1,Old,7502
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,Mid-Young,3235
5912,User5912,41.0,Non-Binary,Mobile,Side,Education,Night,1,Mid-Old,3886
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,Old,3278
7047,User7047,21.0,Female,Desktop,Side,,Morning,0,Young,8380
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1,Young,9411
4015,User4015,44.0,Male,Tablet,Side,,Evening,1,Mid-Old,3156
8147,User8147,32.0,Female,Desktop,Top,,Night,1,Mid-Young,7682
5890,User5890,56.0,Female,Mobile,Bottom,News,Night,1,Old,4388
4707,User4707,21.0,Non-Binary,Desktop,,,Evening,1,Young,1208
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,Old,6368
2784,User2784,41.0,Female,Tablet,Top,,Morning,0,Mid-Old,5165
5066,User5066,46.0,Non-Binary,Mobile,Side,,Unknown,1,Mid-Old,2084
1503,User1503,19.0,Female,Tablet,,,Unknown,1,Young,8978
6247,User6247,27.0,Female,Mobile,Top,News,Night,0,Young,2989
5338,User5338,51.0,Male,Mobile,,Social Media,Unknown,1,Mid-Old,8161
3641,User3641,33.0,Female,Tablet,Top,,Night,1,Mid-Young,8910
8937,User8937,57.0,Male,Tablet,Side,,Unknown,1,Old,7325
7366,User7366,62.0,Female,Mobile,Top,,Unknown,0,Old,9821
6740,User6740,58.0,Non-Binary,Desktop,Side,News,Night,0,Old,5513
4334,User4334,39.0,Female,Desktop,,Social Media,Evening,0,Mid-Young,8751
8115,User8115,20.0,Female,Mobile,Top,Social Media,Unknown,1,Young,2527
4477,User4477,18.0,Female,Mobile,Top,Entertainment,Unknown,0,Young,9572
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,Mid-Old,3300
188,User188,56.0,Female,Tablet,Bottom,,Unknown,1,Old,5386
5198,User5198,47.0,Male,Desktop,Bottom,,Night,1,Mid-Old,8425
8146,User8146,52.0,Non-Binary,Desktop,Side,Education,Afternoon,0,Mid-Old,3591
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1,Mid-Young,2025
4756,User4756,59.0,Non-Binary,Mobile,Bottom,,Unknown,1,Old,8768
966,User966,54.0,Male,Desktop,Bottom,,Night,1,Old,9493
1721,User1721,34.0,Non-Binary,Mobile,,Social Media,Afternoon,1,Mid-Young,6880
7086,User7086,30.0,Non-Binary,Mobile,Top,,Morning,1,Mid-Young,5280
6409,User6409,52.0,Male,Desktop,,,Night,1,Mid-Old,6006
7584,User7584,31.0,Female,Mobile,Side,,Unknown,0,Mid-Young,1415
5607,User5607,50.0,Non-Binary,Tablet,Top,Education,Morning,0,Mid-Old,8075
3808,User3808,24.0,Female,Mobile,Side,Social Media,Morning,0,Young,8878
4361,User4361,29.0,Male,Tablet,Side,Education,Unknown,1,Young,6203
9516,User9516,28.0,Female,Desktop,Top,,Morning,1,Young,9451
1704,User1704,61.0,Female,Tablet,Bottom,Shopping,Unknown,1,Old,2170
9197,User9197,63.0,Non-Binary,Desktop,Side,,Night,0,Old,3464
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,Young,4673
6086,User6086,24.0,Male,Desktop,Bottom,,Unknown,1,Young,9369
1704,User1704,61.0,Female,Tablet,Bottom,Shopping,Evening,1,Old,2034
3724,User3724,62.0,Female,Mobile,Top,,Evening,0,Old,4870
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,Mid-Old,9694
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1,Mid-Young,8142
509,User509,59.0,Non-Binary,Desktop,Side,Shopping,Afternoon,0,Old,7972
8764,User8764,38.0,Male,Desktop,,Shopping,Morning,0,Mid-Young,5197
1762,User1762,41.0,Male,Desktop,Side,,Afternoon,1,Mid-Old,5484
5329,User5329,54.0,Male,Tablet,Side,,Evening,1,Old,3545
6161,User6161,61.0,Female,Tablet,Bottom,,Afternoon,1,Old,3745
6467,User6467,30.0,Non-Binary,Desktop,Side,,Morning,1,Mid-Young,6272
5776,User5776,59.0,Non-Binary,Mobile,Top,News,Night,0,Old,5994
5531,User5531,34.0,Male,Desktop,Top,News,Night,1,Mid-Young,1789
7086,User7086,30.0,Non-Binary,Mobile,Top,,Morning,1,Mid-Young,866
4177,User4177,43.0,Female,Mobile,Bottom,,Evening,0,Mid-Old,589
1902,User1902,40.0,Male,Mobile,,,Unknown,0,Mid-Young,5460
8561,User8561,52.0,Male,Mobile,Bottom,,Evening,1,Mid-Old,2993
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,Young,1445
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1,Young,8339
6086,User6086,24.0,Male,Desktop,Bottom,,Unknown,1,Young,2262
4620,User4620,43.0,Non-Binary,Mobile,,Entertainment,Night,1,Mid-Old,3387
2957,User2957,29.0,Male,Mobile,Bottom,Entertainment,Afternoon,0,Young,512
6242,User6242,53.0,Male,Tablet,,,Morning,0,Old,3294
9072,User9072,49.0,Female,Tablet,Bottom,,Evening,0,Mid-Old,5897
701,User701,54.0,Male,Desktop,Side,Entertainment,Afternoon,0,Old,5863
9813,User9813,59.0,Female,Desktop,,Shopping,Morning,0,Old,4474
8947,User8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1,Young,5539
1261,User1261,46.0,Non-Binary,Mobile,Top,,Evening,0,Mid-Old,3242
9230,User9230,38.0,Non-Binary,Tablet,Bottom,,Morning,0,Mid-Young,2246
4756,User4756,59.0,Non-Binary,Mobile,Bottom,,Evening,1,Old,2528
1285,User1285,57.0,Male,Tablet,Bottom,Social Media,Evening,0,Old,1952
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Unknown,1,Young,2724
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,Mid-Old,2821
2205,User2205,61.0,Male,Tablet,Side,,Morning,0,Old,2728
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,4626
8361,User8361,41.0,Female,Mobile,Side,News,Afternoon,1,Mid-Old,3118
5005,User5005,49.0,Male,Desktop,Top,Shopping,Unknown,1,Mid-Old,4740
8373,User8373,29.0,Male,Desktop,Side,Shopping,Afternoon,1,Young,955
3430,User3430,61.0,Male,Desktop,,,Morning,1,Old,1869
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,Old,2126
2096,User2096,48.0,Non-Binary,Desktop,,,Night,1,Mid-Old,1000
6129,User6129,36.0,Male,Tablet,Bottom,,Evening,1,Mid-Young,6472
6487,User6487,19.0,Male,Tablet,Side,,Morning,1,Young,5462
6576,User6576,62.0,Female,Desktop,,,Unknown,1,Old,817
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Unknown,1,Mid-Old,1673
5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1,Young,9813
6573,User6573,55.0,Non-Binary,Desktop,Side,,Unknown,1,Old,5545
2098,User2098,58.0,Male,Tablet,Top,Social Media,Night,0,Old,1816
9898,User9898,48.0,Male,Tablet,Bottom,Entertainment,Evening,0,Mid-Old,6418
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1,Mid-Young,3886
1910,User1910,63.0,Male,Desktop,Side,Social Media,Unknown,1,Old,6766
5082,User5082,44.0,Female,Mobile,,,Afternoon,1,Mid-Old,885
5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1,Young,2725
4225,User4225,44.0,Non-Binary,Mobile,Side,,Night,0,Mid-Old,3100
1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1,Young,2635
3139,User3139,62.0,Female,Mobile,Top,Shopping,Afternoon,0,Old,8945
9090,User9090,41.0,Male,Desktop,Side,,Unknown,1,Mid-Old,7865
4707,User4707,21.0,Non-Binary,Desktop,Top,,Evening,1,Young,3768
